epoch,train_loss,train_ppl,val_loss,val_ppl,experiment,label
3,5.991183426234867,399.8875674550622,5.712619035338899,302.6627155019204,gelu12,gelu12
4,5.752741054340557,315.0530553547481,5.552011365841977,257.75547542720693,gelu12,gelu12
5,5.573032839314921,263.2312278645395,5.455960857907443,234.14974765150444,gelu12,gelu12
6,5.433517949088113,228.95327629450955,5.395189156114109,220.34382253602763,gelu12,gelu12
7,5.319579487437611,204.2979540711917,5.330662248235233,206.57473261940544,gelu12,gelu12
8,5.227648538785738,186.3540835062892,5.283280138696821,197.01505333699504,gelu12,gelu12
9,5.150731181050395,172.55761505945705,5.256586877359883,191.82564823458003,gelu12,gelu12
10,5.089423139612157,162.2962127885559,5.236440156042058,187.9996603241834,gelu12,gelu12
11,5.042023160479047,154.78284900545395,5.22331032586005,185.54739087982568,gelu12,gelu12
12,5.005578327369499,149.24336973047122,5.210849897835077,183.2497355829597,gelu12,gelu12
13,4.981086424657039,145.63251449295987,5.202823295239309,181.78475007320063,gelu12,gelu12
14,4.963565168085394,143.10307403895703,5.19962362214071,181.20402785473436,gelu12,gelu12
15,4.956509594436173,142.09695331389764,5.199247024973436,181.13579977920185,gelu12,gelu12
1,7.178932191846849,1311.507072335175,6.448046111232754,631.4672698509729,gelu120,gelu120
2,6.43420251861557,622.7857247503912,6.028762979944179,415.2010994894617,gelu120,gelu120
3,6.07843624509417,436.3463222329132,5.765628701803464,319.1396246345129,gelu120,gelu120
4,5.8469214753790215,346.1670546265861,5.636453518357972,280.4662840738386,gelu120,gelu120
5,5.670316727606805,290.12641088484617,5.522620553779088,250.29007713863783,gelu120,gelu120
1,7.180027267196914,1312.9440580617477,6.443629777349423,628.6846485659348,gelu121,gelu121
2,6.422113008908815,615.3018798442783,5.998275143412979,402.7335364625926,gelu121,gelu121
3,6.061864125978697,429.1747273974413,5.76546537472937,319.087504749804,gelu121,gelu121
4,5.826262317813717,339.088900991752,5.615137444467325,274.5511121335903,gelu121,gelu121
5,5.642478597509515,282.1612165585204,5.5047821668906325,245.8648923311177,gelu121,gelu121
1,7.190872750677667,1327.261068267781,6.4622791415023,640.5192282046255,gelu122,gelu122
2,6.43974280476451,626.2457116835363,6.018400726329777,410.9208949772207,gelu122,gelu122
3,6.080674134291612,437.3239104128032,5.782397738761867,324.536411792162,gelu122,gelu122
4,5.83833095386669,343.2060356550614,5.60793323325597,272.58029554682514,gelu122,gelu122
5,5.644954976740179,282.86082061986417,5.492435627874233,242.8479744166277,gelu122,gelu122
1,7.188951642363222,1324.7137036592103,6.452133599172556,634.0536670334831,gelu123,gelu123
2,6.404148311881753,604.3468643842633,5.983551728586279,396.84736216641886,gelu123,gelu123
3,6.051111378036179,424.5846419722391,5.756730189262054,316.3123545873047,gelu123,gelu123
4,5.817032888338163,335.97370176320254,5.602882538966453,271.20704665408346,gelu123,gelu123
5,5.635014389182899,280.06294715837726,5.502831947014953,245.3858689836131,gelu123,gelu123
1,7.159376414029391,1286.1086834644425,6.424579815178066,616.8215840162159,gelu124,gelu124
2,6.420084445983856,614.0549664119427,6.010759471812244,407.7929099170317,gelu124,gelu124
3,6.083717947358733,438.657070561735,5.767621659190667,319.7762905202375,gelu124,gelu124
4,5.846971932943765,346.1845218138292,5.619857263008444,275.85000642454776,gelu124,gelu124
5,5.664568769586432,288.4635600311737,5.513109365861168,247.9208063317762,gelu124,gelu124
1,7.190847507366291,1327.2275642262352,6.473836137519843,647.9646468410066,gelu125,gelu125
2,6.445134002845604,629.6310436607308,6.033764542736932,417.2829557877685,gelu125,gelu125
3,6.1002568260177625,445.9722926636554,5.800428930423603,330.44126582861395,gelu125,gelu125
4,5.862935760757187,351.7552990701903,5.636952591884354,280.6062923055575,gelu125,gelu125
5,5.685118327964912,294.4526849764538,5.545115412512571,255.98412030897944,gelu125,gelu125
1,7.194976164029909,1332.7185585687405,6.468997290519068,644.8368186969751,gelu126,gelu126
2,6.444655507951826,629.3298404892118,6.028143250060916,414.9438666762081,gelu126,gelu126
3,6.089447359700541,441.1775312802554,5.77660926906194,322.6632691508745,gelu126,gelu126
4,5.8512107270819085,347.6550411481965,5.626723347292515,277.7505329396497,gelu126,gelu126
5,5.670821419486275,290.2728722842703,5.515429631923709,248.49671643886975,gelu126,gelu126
1,7.200526778157298,1340.1365331397724,6.481132098280431,652.7094594141901,gelu127,gelu127
2,6.454083029206816,635.2909158685266,6.050994680799149,424.535097008572,gelu127,gelu127
3,6.107727842492896,449.3166362770488,5.794431447625981,328.46538111116183,gelu127,gelu127
4,5.868453281623619,353.7014803833876,5.633755746126104,279.71066961681754,gelu127,gelu127
5,5.68793278378802,295.2825763488097,5.537262822367837,253.98185370695785,gelu127,gelu127
1,7.184354658250685,1318.6379914854556,6.470716752751935,645.946545045946,gelu128,gelu128
2,6.444668931799097,629.3382885735759,6.023483066849993,413.0146509760025,gelu128,gelu128
3,6.085732538145144,439.5416758140917,5.782478218626669,324.562531489747,gelu128,gelu128
4,5.844854855037236,345.4523974667043,5.612586919578454,273.851754931921,gelu128,gelu128
5,5.661469161808193,287.5708204228342,5.514585915028567,248.28714398316595,gelu128,gelu128
1,7.169699023415397,1299.4534388835038,6.40111034054201,602.5136619491558,gelu129,gelu129
2,6.3707160697235805,584.4762047946657,5.946679848748316,382.4813327272872,gelu129,gelu129
3,6.016746567679452,410.2417285036071,5.735582629851473,309.69335479885,gelu129,gelu129
4,5.791748361749487,327.58526153238574,5.586795575388247,266.8790542370996,gelu129,gelu129
5,5.61601292717826,274.7915821338357,5.491289862541694,242.56988696836493,gelu129,gelu129
6,5.47617756093775,238.931657925566,5.42197663025455,226.3260435627745,gelu129,gelu129
1,7.194737007091572,1332.399867788682,6.469616266254606,645.236080595096,gelu13,gelu13
2,6.425394519821152,617.324316185979,5.990281268459207,399.52696845974384,gelu13,gelu13
3,6.052099759523923,425.0045010286244,5.757241452892752,316.47411493771415,gelu13,gelu13
4,5.825307443544462,338.7652682640773,5.616234996582141,274.8526117128219,gelu13,gelu13
5,5.647944599002987,283.707732969676,5.505123531486559,245.9488362276628,gelu13,gelu13
1,7.200151952234777,1339.6343093565613,6.477553895974865,650.3781064354139,gelu130,gelu130
2,6.458678567087972,638.2171379703157,6.037505351508745,418.8468548290126,gelu130,gelu130
3,6.094493792130873,443.40953096267,5.78413639608096,325.101160209555,gelu130,gelu130
4,5.862664289407797,351.65982054492497,5.640170056104161,281.5105869987025,gelu130,gelu130
5,5.696480068412575,297.81725746285645,5.547221781500297,256.5238855942086,gelu130,gelu130
1,7.227239931260908,1376.418247520406,6.52681743538476,683.2203548195981,gelu131,gelu131
2,6.520424093995299,678.8662273897331,6.107703881719019,449.3058704317073,gelu131,gelu131
3,6.164937690540508,475.771496946951,5.82382221715745,338.2624986044524,gelu131,gelu131
4,5.919326922276637,372.1611361862433,5.682984314147529,293.8249888724393,gelu131,gelu131
5,5.748257978098256,313.64380972527107,5.571342722023008,262.7867119623737,gelu131,gelu131
1,7.2019261213449335,1342.0131567819503,6.483426046671178,654.2084598857618,gelu132,gelu132
2,6.508940019331255,671.1146718606935,6.116923533596346,453.4674689095019,gelu132,gelu132
3,6.185535909174444,485.6731705869448,5.857834657271156,349.96552767343576,gelu132,gelu132
4,5.942313834980175,380.81505410713504,5.696527900827106,297.8315031220692,gelu132,gelu132
5,5.772869689362151,321.45889746518367,5.598601847771077,270.04857433748754,gelu132,gelu132
1,7.195733464800275,1333.7282096163306,6.465563014537694,642.6260694330114,gelu133,gelu133
